FileName,ElevationM,Date,Lat,Lon,DamLength,Notes,Area,Mapper,State,MapperID
A2Dam142,0.00,9/1/2014,40.8942190,-106.5709510,75.2,Vegetation along the edge makes it difficult to tell if dam,2,BO,CO,A
A2Dam143,0.00,9/1/2014,40.8947810,-106.5710540,71.0,Vegetation along the edge makes it difficult to tell if dam,2,BO,CO,A
A2Dam144,0.00,9/1/2014,40.8955710,-106.5704370,37.3,,2,BO,CO,A
A2Dam145,0.00,9/1/2014,40.8959960,-106.5702630,57.7,,2,BO,CO,A
A2Dam146,0.00,9/1/2014,40.8962500,-106.5702830,21.2,,2,BO,CO,A
A2Dam147,0.00,9/1/2014,40.8963250,-106.5700430,85.9,,2,BO,CO,A
A2Dam148,0.00,9/1/2014,40.8967250,-106.5699160,62.8,,2,BO,CO,A
A2Dam149,0.00,9/1/2014,40.8969800,-106.5699230,60.7,,2,BO,CO,A
A2Dam150,0.00,9/1/2014,40.8970870,-106.5697750,64.9,,2,BO,CO,A
A2Dam151,0.00,9/1/2014,40.8972680,-106.5696830,68.5,,2,BO,CO,A
A2Dam152,0.00,9/1/2014,40.8976270,-106.5695090,50.3,,2,BO,CO,A
A2Dam153,0.00,9/1/2014,40.8978270,-106.5695160,34.2,,2,BO,CO,A
A2Dam154,0.00,9/1/2014,40.8980100,-106.5693090,53.5,,2,BO,CO,A
A2Dam155,0.00,9/1/2014,40.8981170,-106.5691770,52.3,,2,BO,CO,A
A2Dam156,0.00,9/1/2014,40.8981960,-106.5691310,46.2,,2,BO,CO,A
A2Dam157,0.00,9/1/2014,40.8984600,-106.5690340,52.9,,2,BO,CO,A
A2Dam158,0.00,9/1/2014,40.8989510,-106.5687820,34.3,,2,BO,CO,A
A2Dam159,0.00,9/1/2014,40.8992520,-106.5686950,32.3,,2,BO,CO,A
A2Dam160,0.00,9/1/2014,40.8995490,-106.5686120,36.0,,2,BO,CO,A
A2Dam161,0.00,9/1/2014,40.8997870,-106.5685880,44.3,,2,BO,CO,A
A2Dam162,0.00,9/1/2014,40.8928610,-106.5722100,24.3,,2,BO,CO,A
A2Dam163,0.00,9/1/2014,40.8928200,-106.4724420,64.6,,2,BO,CO,A
A2Dam164,0.00,9/1/2014,40.8928150,-106.5733590,17.8,,2,BO,CO,A
A2Dam165,0.00,9/1/2014,40.8927870,-106.5742050,42.2,,2,BO,CO,A
A2Dam166,0.00,9/1/2014,40.8934490,-106.5754470,17.0,,2,BO,CO,A
A2Dam167,0.00,9/1/2014,40.8933400,-106.5766410,125.0,,2,BO,CO,A
A2Dam168,0.00,9/1/2014,40.8937430,-106.5769520,54.8,,2,BO,CO,A
A2Dam169,0.00,9/1/2014,40.8941140,-106.5770580,10.8,,2,BO,CO,A
A2Dam170,0.00,9/1/2014,40.8941810,-106.5774250,33.9,,2,BO,CO,A
A2Dam171,0.00,9/1/2014,40.8939040,-106.5776080,70.6,,2,BO,CO,A
A2Dam172,0.00,9/1/2014,40.8935510,-106.5778150,27.0,,2,BO,CO,A
A2Dam173,0.00,6/1/2014,40.8939350,-106.5779920,18.7,,2,BO,CO,A
A2Dam174,0.00,9/1/2014,40.8941090,-106.5780220,10.6,,2,BO,CO,A
A2Dam175,0.00,9/1/2014,40.8940240,-106.5785950,52.3,,2,BO,CO,A
A2Dam176,0.00,9/1/2014,40.8940020,-106.5782170,43.6,,2,BO,CO,A
A2Dam177,0.00,9/1/2014,40.8932430,-106.5784000,48.5,,2,BO,CO,A
A2Dam178,0.00,9/1/2014,40.8938230,-106.5790800,45.3,,2,BO,CO,A
A2Dam179,0.00,9/1/2014,40.8942340,-106.5793990,15.5,,2,BO,CO,A
A2Dam180,0.00,9/1/2014,40.8942020,-106.5790690,16.3,Not sure about this one,2,BO,CO,A
A2Dam181,0.00,9/1/2014,40.8936920,-106.5794470,63.8,,2,BO,CO,A
A2Dam182,0.00,9/1/2014,40.8935140,-106.5799020,17.5,,2,BO,CO,A
A2Dam183,0.00,9/1/2014,40.8935400,-106.5805760,126.0,Not sure if this is 1 or 2 dams,2,BO,CO,A
A2Dam184,0.00,9/1/2014,40.8939740,-106.5811140,23.0,,2,BO,CO,A
A2Dam185,0.00,9/1/2014,40.8936070,-106.5808830,28.3,,2,BO,CO,A
A2Dam186,0.00,6/1/2014,40.8935360,-106.5810720,33.6,,2,BO,CO,A
A2Dam187,0.00,9/1/2014,40.8939920,-106.5812590,11.2,,2,BO,CO,A
A2Dam188,0.00,9/1/2014,40.8938370,-106.5813540,23.5,,2,BO,CO,A
A2Dam189,0.00,9/1/2014,40.8932510,-106.5807900,17.4,Not sure if dam,2,BO,CO,A
A2Dam190,0.00,9/1/2014,40.8937490,-106.5814280,36.7,,2,BO,CO,A
A2Dam191,0.00,9/1/2014,40.8934820,-106.5814860,67.3,,2,BO,CO,A
A2Dam192,0.00,9/1/2014,40.8934020,-106.5817020,82.7,,2,BO,CO,A
A2Dam193,0.00,9/1/2014,40.8934540,-106.5790910,54.6,Not too sure anbout this one,2,BO,CO,A
A2Dam194,0.00,9/1/2014,40.8933940,-106.5822350,24.1,,2,BO,CO,A
A2Dam195,0.00,9/1/2014,40.8922220,-106.5806350,39.1,,2,BO,CO,A
A2Dam196,0.00,9/2/2014,40.8919100,-106.5810960,39.0,,2,BO,CO,A
A2Dam197,0.00,9/3/2014,40.8919100,-106.5815890,81.4,,2,BO,CO,A
A2Dam198,0.00,9/4/2014,40.8917520,-106.5818880,47.6,,2,BO,CO,A
A2Dam199,0.00,9/5/2014,40.8918660,-106.5822540,20.5,,2,BO,CO,A
A2Dam200,0.00,9/6/2014,40.8917400,-106.5824680,21.0,,2,BO,CO,A
A2Dam201,0.00,9/7/2014,40.8915540,-106.5827940,18.5,,2,BO,CO,A
A2Dam202,0.00,9/8/2014,40.8912050,-106.5831200,49.8,,2,BO,CO,A
A2Dam203,0.00,9/9/2014,40.8910490,-106.5840100,19.0,,2,BO,CO,A
A2Dam204,0.00,9/10/2014,40.8908150,-106.5841690,41.0,,2,BO,CO,A
A2Dam205,0.00,9/11/2014,40.8907010,-106.5843910,60.5,,2,BO,CO,A
A2Dam206,0.00,9/12/2014,40.8903640,-106.5842800,37.2,,2,BO,CO,A
A2Dam207,0.00,9/13/2014,40.8900820,-106.5842480,41.2,,2,BO,CO,A
A2Dam208,0.00,9/14/2014,40.8899380,-106.5847720,102.0,,2,BO,CO,A
A2Dam209,0.00,9/15/2014,40.8898360,-106.5842160,48.5,,2,BO,CO,A
A2Dam210,0.00,9/16/2014,40.8895300,-106.5846770,20.5,,2,BO,CO,A
A2Dam211,0.00,9/17/2014,40.8895360,-106.5840890,62.7,,2,BO,CO,A
A2Dam212,0.00,9/18/2014,40.8892710,-106.5841840,72.6,,2,BO,CO,A
A2Dam213,0.00,9/19/2014,40.8888450,-106.5836600,88.3,Not sure if one long dam or two with a connecting channel,2,BO,CO,A
A2Dam214,0.00,9/20/2014,40.8887550,-106.5841920,8.5,May just be a small pond,2,BO,CO,A
A2Dam215,0.00,9/21/2014,40.8885330,-106.5839860,47.5,,2,BO,CO,A
A2Dam216,0.00,9/22/2014,40.8883580,-106.5839940,46.8,,2,BO,CO,A
A2Dam217,0.00,9/23/2014,40.8882080,-106.5837320,84.7,,2,BO,CO,A
A2Dam218,0.00,6/1/2014,40.8919540,-106.5850420,22.5,not sure about the shape of this dam,2,BO,CO,A
A2Dam219,0.00,6/2/2014,40.8930920,-106.5860710,30.3,,2,BO,CO,A
A2Dam220,0.00,6/3/2014,40.8926730,-106.5861430,76.8,,2,BO,CO,A
A2Dam221,0.00,6/4/2014,40.8922140,-106.5860950,38.2,,2,BO,CO,A
A2Dam222,0.00,6/5/2014,40.8926730,-106.5861430,100.0,,2,BO,CO,A
A2Dam223,0.00,9/1/2014,40.8928600,-106.5868300,26.4,,2,BO,CO,A
A2Dam224,0.00,6/7/2014,40.8931280,-106.5872270,43.5,,2,BO,CO,A
A2Dam225,0.00,6/8/2014,40.8923910,-106.5871250,38.4,,2,BO,CO,A
A2Dam226,0.00,6/9/2014,40.8921860,-106.5870040,49.2,,2,BO,CO,A
A2Dam227,0.00,6/10/2014,40.8920130,-106.5871320,59.2,,2,BO,CO,A
A2Dam228,0.00,6/11/2014,40.8923860,-106.5874210,22.9,,2,BO,CO,A
A2Dam229,0.00,6/12/2014,40.8920040,-106.5875050,74.0,,2,BO,CO,A
A2Dam230,0.00,6/13/2014,40.8931100,-106.5873970,59.8,,2,BO,CO,A
A2Dam231,0.00,9/1/2014,40.8885330,-106.5839860,23.6,,2,BO,CO,A
A2Dam232,0.00,9/1/2014,40.8928190,-106.5875950,14.3,,2,BO,CO,A
A2Dam233,0.00,9/1/2014,40.8931870,-106.5877400,17.0,,2,BO,CO,A
A2Dam234,0.00,6/17/2014,40.8927050,-106.5879080,24.8,,2,BO,CO,A
A2Dam235,0.00,6/18/2014,40.8919990,-106.5882270,66.5,,2,BO,CO,A
A2Dam236,0.00,6/19/2014,40.8926450,-106.5881050,19.0,,2,BO,CO,A
A2Dam237,0.00,6/20/2014,40.8922240,-106.5884100,24.9,,2,BO,CO,A
A2Dam238,0.00,6/21/2014,40.8923760,-106.5886060,88.7,,2,BO,CO,A
A2Dam239,0.00,6/22/2014,40.8931960,-106.5884210,72.4,,2,BO,CO,A
A2Dam240,0.00,6/23/2014,40.8923100,-106.5891520,63.5,,2,BO,CO,A
A2Dam241,0.00,6/24/2014,40.8920080,-106.5894040,33.6,,2,BO,CO,A
A2Dam242,0.00,6/25/2014,40.8922450,-106.5896830,81.9,,2,BO,CO,A
A2Dam243,0.00,6/26/2014,40.8933790,-106.5894000,27.3,Not sure if this is a dam,2,BO,CO,A
A2Dam244,0.00,9/1/2014,40.8933740,-106.5891800,13.2,,2,BO,CO,A
A2Dam245,0.00,6/28/2014,40.8929690,-106.5899500,58.5,,2,BO,CO,A
A2Dam246,0.00,6/29/2014,40.8921800,-106.5900560,44.3,,2,BO,CO,A
A2Dam247,0.00,6/30/2014,40.8923490,-106.5908510,24.0,,2,BO,CO,A
A2Dam248,0.00,6/1/2014,40.8933790,-106.5906780,25.6,,2,BO,CO,A
A2Dam249,0.00,6/1/2014,40.8934450,-106.5908390,38.0,,2,BO,CO,A
A2Dam250,0.00,6/2/2014,40.8929290,-106.5910220,24.3,,2,BO,CO,A
A2Dam251,0.00,6/3/2014,40.8936310,-106.5911220,57.9,,2,BO,CO,A
A2Dam252,0.00,6/4/2014,40.8941990,-106.5910190,37.7,,2,BO,CO,A
A2Dam253,0.00,6/5/2014,40.8937300,-106.5915900,24.5,Not sure about this one,2,BO,CO,A
A2Dam254,0.00,6/6/2014,40.8932520,-106.5917220,41.0,,2,BO,CO,A
A2Dam255,0.00,6/7/2014,40.8930030,-106.5916620,23.5,,2,BO,CO,A
A2Dam256,0.00,6/8/2014,40.8929340,-106.5919750,68.2,,2,BO,CO,A
A2Dam257,0.00,6/9/2014,40.8941990,-106.5914980,93.2,,2,BO,CO,A
A2Dam258,0.00,6/10/2014,40.8938460,-106.5920260,69.2,,2,BO,CO,A
A2Dam259,0.00,6/11/2014,40.8934300,-106.5920770,57.2,,2,BO,CO,A
A2Dam260,0.00,6/12/2014,40.8933490,-106.5923920,79.3,,2,BO,CO,A
A2Dam261,0.00,6/13/2014,40.8947740,-106.5916160,178.0,,2,BO,CO,A
A2Dam262,0.00,6/14/2014,40.8946340,-106.5923620,54.3,,2,BO,CO,A
A2Dam263,0.00,6/15/2014,40.8941230,-106.5926040,53.5,,2,BO,CO,A
A2Dam264,0.00,6/16/2014,40.8931970,-106.5929160,52.6,,2,BO,CO,A
A2Dam265,0.00,6/17/2014,40.8939610,-106.5930380,82.9,,2,BO,CO,A
A2Dam266,0.00,6/18/2014,40.8935100,-106.5931730,29.6,Not sure about this one,2,BO,CO,A
A2Dam267,0.00,6/19/2014,40.8935260,-106.5934200,36.6,Not sure about this one,2,BO,CO,A
A2Dam268,0.00,6/20/2014,40.8937060,-106.5936100,38.7,looks like a dried up pond with dam,2,BO,CO,A
A2Dam269,0.00,6/21/2014,40.8947160,-106.5931250,12.8,Looks a little blurry,2,BO,CO,A
A2Dam270,0.00,6/22/2014,40.8945860,-106.5933560,57.7,"Might be 2 dams, not sure",2,BO,CO,A
A2Dam271,0.00,6/23/2014,40.8948420,-106.5939300,102.0,,2,BO,CO,A
A2Dam272,0.00,6/24/2014,40.8948740,-106.5943010,21.4,Blurry and hard to tell if dam,2,BO,CO,A
A2Dam273,0.00,6/25/2014,40.8952540,-106.5943630,79.4,,2,BO,CO,A
A2Dam274,0.00,6/26/2014,40.8947480,-106.5946990,103.0,,2,BO,CO,A
A2Dam275,0.00,6/27/2014,40.8953160,-106.5946140,28.4,Not dure about the shape of this one,2,BO,CO,A
A2Dam276,0.00,6/28/2014,40.8954990,-106.5951840,39.6,,2,BO,CO,A
A2Dam277,0.00,6/29/2014,40.8959380,-106.5954270,182.0,,2,BO,CO,A
A2Dam278,0.00,6/30/2014,40.8962240,-106.5955240,22.2,,2,BO,CO,A
A2Dam279,0.00,6/1/2014,40.8960370,-106.5957860,36.2,,2,BO,CO,A
A2Dam280,0.00,6/2/2014,40.8964070,-106.5955080,86.0,,2,BO,CO,A
A2Dam281,0.00,6/3/2014,40.8963660,-106.5959800,13.9,,2,BO,CO,A
A2Dam282,0.00,6/4/2014,40.8966360,-106.5956890,22.8,Really blurry,2,BO,CO,A
A2Dam283,0.00,6/5/2014,40.8964140,-106.5960950,55.7,,2,BO,CO,A
A2Dam284,0.00,6/6/2014,40.8964780,-106.5962830,44.7,,2,BO,CO,A
A2Dam285,0.00,6/7/2014,40.8966080,-106.5963330,53.3,,2,BO,CO,A
A2Dam286,0.00,6/8/2014,40.8968950,-106.5964890,26.7,"Not sure, its really blurry",2,BO,CO,A
A2Dam287,0.00,6/9/2014,40.8970250,-106.5965060,39.0,Really blurry,2,BO,CO,A
A2Dam288,0.00,6/10/2014,40.8970620,-106.5967700,80.2,Really blurry,2,BO,CO,A
A2Dam289,0.00,6/11/2014,40.8974650,-106.5968800,118.0,Really blurry. Not sure where it begins or ends,2,BO,CO,A
A2Dam290,0.00,9/1/2014,40.8781660,-106.5836020,154.0,"Possible dried up, abandoned dams",2,BO,CO,A
A2Dam291,0.00,9/2/2014,40.8780080,-106.5830810,61.4,"Possible dried up, abandoned dams",2,BO,CO,A
A2Dam292,0.00,9/3/2014,40.8784960,-106.5826650,26.0,"Possible dried up, abandoned dams",2,BO,CO,A
A2Dam293,0.00,9/4/2014,40.8786200,-106.5825040,45.3,"Possible dried up, abandoned dams",2,BO,CO,A
A2Dam294,0.00,9/5/2014,40.8784990,-106.5822520,25.7,"Possible dried up, abandoned dams",2,BO,CO,A
A2Dam295,0.00,9/6/2014,40.8788350,-106.5821800,20.7,"Possible dried up, abandoned dams",2,BO,CO,A
A2Dam296,0.00,9/7/2014,40.8796740,-106.5821920,48.2,"Possible dried up, abandoned dams",2,BO,CO,A
A2Dam297,0.00,9/8/2014,40.8796740,-106.5821920,58.1,"Possible dried up, abandoned dams",2,BO,CO,A
A2Dam298,0.00,9/9/2014,40.8802560,-106.5792630,53.4,"Possible dried up, abandoned dams",2,BO,CO,A
A3Dam1,0.00,9/1/2010,48.8779250,-93.5015940,92.9,,3,BO,MN,A
A3Dam2,0.00,9/1/2010,48.8727730,-93.4929140,104.0,,3,BO,MN,A
A3Dam3,0.00,9/1/2010,48.8735830,-93.4910260,76.4,,3,BO,MN,A
A3Dam4,0.00,9/1/2010,48.8739470,-93.4904340,42.9,,3,BO,MN,A
A3Dam5,0.00,9/1/2010,48.8740580,-93.4902370,96.0,,3,BO,MN,A
A3Dam6,0.00,9/2/2010,48.8812160,-93.4787350,66.0,,3,BO,MN,A
A3Dam7,0.00,9/3/2010,48.8807710,-93.4779630,123.0,,3,BO,MN,A
A3Dam8,0.00,9/4/2010,48.8806900,-93.4774200,78.8,,3,BO,MN,A
A3Dam9,0.00,9/5/2010,48.8805580,-93.4770680,56.1,,3,BO,MN,A
A3Dam10,0.00,9/6/2010,48.8803510,-93.4767060,21.3,,3,BO,MN,A
A3Dam11,0.00,9/7/2010,48.8799440,-93.4750110,93.6,,3,BO,MN,A
A3Dam12,0.00,9/8/2010,48.8800001,-93.4747730,85.8,,3,BO,MN,A
A3Dam13,0.00,9/9/2010,48.8800570,-93.4739920,99.9,,3,BO,MN,A
A3Dam14,0.00,4/10/2010,48.8799820,-93.4735060,102.0,,3,BO,MN,A
A3Dam15,0.00,9/11/2010,48.8815400,-93.4624670,69.3,,3,BO,MN,A
A3Dam16,0.00,9/12/2010,48.8811970,-93.4595700,71.8,,3,BO,MN,A
A3Dam17,0.00,9/13/2010,48.8780910,-93.4473670,65.1,,3,BO,MN,A
A3Dam18,0.00,9/14/2010,48.8784240,-93.4891330,29.0,,3,BO,MN,A
A3Dam19,0.00,9/15/2010,48.8700940,-93.4812320,114.0,,3,BO,MN,A
A3Dam20,0.00,9/16/2010,48.8705140,-93.4807580,45.0,,3,BO,MN,A
A3Dam21,0.00,9/17/2010,48.8713560,-93.4776740,58.0,,3,BO,MN,A
A3Dam22,0.00,9/18/2010,48.8714300,-93.4768080,40.0,,3,BO,MN,A
A3Dam23,0.00,9/19/2010,48.8702880,-93.4729310,51.6,,3,BO,MN,A
A3Dam24,0.00,9/20/2010,48.8705860,-93.4676700,26.5,,3,BO,MN,A
A3Dam25,0.00,4/21/2010,48.8737550,-93.4672040,14.1,,3,BO,MN,A
A3Dam26,0.00,9/22/2010,48.8735720,-93.4635430,43.9,,3,BO,MN,A
A3Dam27,0.00,9/23/2010,48.8734560,-93.4632310,30.4,,3,BO,MN,A
A3Dam28,0.00,9/24/2010,48.8733870,-93.4630240,36.6,,3,BO,MN,A
A3Dam29,0.00,9/25/2010,48.8732770,-93.4626030,30.8,,3,BO,MN,A
A3Dam30,0.00,9/26/2010,48.8732100,-93.4614790,27.8,,3,BO,MN,A
A3Dam31,0.00,9/27/2010,48.8767390,-93.4616730,120.0,,3,BO,MN,A
A3Dam32,0.00,9/28/2010,48.8766560,-93.4583920,44.8,,3,BO,MN,A
A3Dam33,0.00,9/29/2010,48.8715660,-93.4594300,84.4,,3,BO,MN,A
A3Dam34,0.00,9/30/2010,48.8676010,-93.4749110,94.1,,3,BO,MN,A
A3Dam35,0.00,9/1/2010,48.8675350,-93.4744140,61.8,,3,BO,MN,A
A3Dam36,0.00,9/2/2010,48.8676500,-93.4724390,44.4,,3,BO,MN,A
A3Dam37,0.00,9/3/2010,48.8676890,-93.4709740,31.8,,3,BO,MN,A
A3Dam38,0.00,9/4/2010,48.8678690,-93.4681300,103.0,,3,BO,MN,A
A3Dam39,0.00,9/5/2010,48.8694950,-93.4672010,30.4,,3,BO,MN,A
A3Dam40,0.00,9/6/2010,48.8692770,-93.4661260,32.4,,3,BO,MN,A
A3Dam41,0.00,9/7/2010,48.8643270,-93.4793080,64.4,,3,BO,MN,A
A3Dam42,0.00,9/8/2010,48.8633850,-93.4801510,147.0,,3,BO,MN,A
A3Dam43,0.00,9/9/2010,48.8639930,-93.4764440,74.9,,3,BO,MN,A
A3Dam44,0.00,9/10/2010,48.8629640,-93.4767280,37.2,Not sure abut this one,3,BO,MN,A
A3Dam45,0.00,9/11/2010,48.8610010,-93.4692510,34.6,,3,BO,MN,A
A3Dam46,0.00,9/12/2010,48.8594660,-93.4671590,35.5,,3,BO,MN,A
A3Dam47,0.00,9/13/2010,48.8591110,-93.4668760,58.4,,3,BO,MN,A
A3Dam48,0.00,9/14/2010,48.8588900,-93.4612930,29.1,Not sure if dam,3,BO,MN,A
A3Dam49,0.00,9/15/2010,48.8580630,-93.4628680,69.8,Not sure if dam,3,BO,MN,A
A3Dam50,0.00,9/16/2010,48.8578390,-93.4568550,30.5,,3,BO,MN,A
A3Dam51,0.00,9/17/2010,48.8563560,-93.4574040,80.9,,3,BO,MN,A
A3Dam52,0.00,9/1/2010,48.8571060,-93.4845850,62.1,,3,BO,MN,A
A3Dam53,0.00,9/2/2010,48.8578710,-93.4804140,119.0,"Don't think so, but maybe",3,BO,MN,A
A3Dam54,0.00,9/3/2010,48.8582250,-93.4697180,57.8,,3,BO,MN,A
A3Dam55,0.00,9/4/2010,48.8525770,-93.4730740,51.8,,3,BO,MN,A
A3Dam56,0.00,9/5/2010,48.8489590,-93.4756660,130.0,,3,BO,MN,A
A3Dam57,0.00,9/6/2010,48.8511470,-93.4713140,22.0,Not sure,3,BO,MN,A
A3Dam58,0.00,9/7/2010,48.8636230,-93.4586490,28.4,,3,BO,MN,A
A3Dam59,0.00,9/8/2010,48.8533870,-93.4590590,42.4,,3,BO,MN,A
A3Dam60,0.00,9/9/2010,48.8531650,-93.4582540,64.8,,3,BO,MN,A
A3Dam61,0.00,9/10/2010,48.8527640,-93.4567480,31.9,"Can't tell if dam, picture looks grainy",3,BO,MN,A
A3Dam62,0.00,9/11/2010,48.8420940,-93.4921350,35.7,,3,BO,MN,A
A3Dam63,0.00,9/12/2010,48.8421220,-93.4913740,62.3,,3,BO,MN,A
A3Dam64,0.00,9/13/2010,48.8424470,-93.4860940,75.5,,3,BO,MN,A
A3Dam65,0.00,9/14/2010,48.8422780,-93.4859870,43.4,Looks like an old dam that may be abandoned?,3,BO,MN,A
A3Dam66,0.00,9/15/2010,48.8426350,-93.4857180,32.0,Looks like an old dam that may be abandoned?,3,BO,MN,A
A3Dam67,0.00,9/16/2010,48.8424620,-93.4854090,78.7,"May be two dams, not sure",3,BO,MN,A
A3Dam68,0.00,9/17/2010,48.8422530,-93.4755410,56.4,,3,BO,MN,A
A3Dam69,0.00,9/18/2010,48.8426630,-93.4745950,18.4,"May be dam, hard to tell",3,BO,MN,A
A3Dam70,0.00,9/19/2010,48.8422510,-93.4686400,99.0,,3,BO,MN,A
A3Dam71,0.00,9/20/2010,48.8435880,-93.4650980,60.3,,3,BO,MN,A
A3Dam72,0.00,9/21/2010,48.8402660,-93.4885140,42.3,Looks like an abandoned dam,3,BO,MN,A
A3Dam73,0.00,9/22/2010,48.8400010,-93.4733160,26.7,Not too sure,3,BO,MN,A
A3Dam74,0.00,9/23/2010,48.8403510,-93.4732160,36.0,,3,BO,MN,A
A3Dam75,0.00,9/24/2010,48.8406030,-93.4717680,44.9,,3,BO,MN,A
A3Dam76,0.00,9/25/2010,48.8412170,-93.4681550,34.5,Looks abandoned and overgrown,3,BO,MN,A
A3Dam77,0.00,9/26/2010,48.8390220,-93.4708810,64.2,,3,BO,MN,A
A3Dam78,0.00,9/27/2010,48.8377470,-93.4697890,72.7,,3,BO,MN,A
A3Dam79,0.00,9/28/2010,48.8369360,-93.4499480,41.3,,3,BO,MN,A
A3Dam80,0.00,9/29/2010,48.8368050,-93.4497990,27.5,,3,BO,MN,A
A3Dam81,0.00,9/1/2010,48.8361940,-93.4477180,30.7,,3,BO,MN,A
A3Dam82,0.00,9/2/2010,48.8384310,-93.4445590,72.9,,3,BO,MN,A
A3Dam83,0.00,9/3/2010,48.8384750,-93.4444260,20.3,,3,BO,MN,A
A3Dam84,0.00,9/4/2010,48.8392220,-93.4426250,34.4,"Not too sure, picture is grainy",3,BO,MN,A
A3Dam85,0.00,9/5/2010,48.8436530,-93.4275680,58.1,Looks more like a channel,3,BO,MN,A
A3Dam86,0.00,9/6/2010,48.8366480,-93.4719790,53.6,Looks abandoned,3,BO,MN,A
A3Dam87,0.00,9/7/2010,48.8522180,-93.4732020,62.0,,3,BO,MN,A
A3Dam88,0.00,9/8/2010,48.8639070,-93.4658870,19.0,,3,BO,MN,A
A3Dam89,0.00,9/9/2010,48.8638920,-93.4657460,21.8,,3,BO,MN,A
A3Dam90,0.00,9/10/2010,48.8639890,-93.4652120,31.6,"Hard to tell, picture grainy",3,BO,MN,A
A3Dam91,0.00,9/11/2010,48.8644780,-93.4633390,78.3,,3,BO,MN,A
A3Dam92,0.00,9/12/2010,,,,,3,BO,MN,A
A3Dam93,0.00,9/13/2010,,,,,3,BO,MN,A
A3Dam94,0.00,9/14/2010,,,,,3,BO,MN,A
A3Dam95,0.00,9/15/2010,,,,,3,BO,MN,A
P_Dam_1,1811.00,7/2/2016,36.009143,-118.138415,19.60,,1,KK,CA,B
P_Dam_2,1811.00,7/3/2016,36.008025,-118.138381,9.68,"unsure, hard to see, heavy vegetated area",1,KK,CA,B
P_Dam_3,1811.00,7/4/2016,36.005481,-118.141254,36.90,,1,KK,CA,B
P_Dam_4,1809.00,7/5/2016,36.005054,-118.142354,24.40,,1,KK,CA,B
P_Dam_5,1809.00,7/6/2016,36.004933,-118.142895,10.10,,1,KK,CA,B
P_Dam_6,1805.00,7/7/2016,36.001122,-118.144020,10.60,,1,KK,CA,B
P_Dam_7,1808.00,7/8/2016,36.002541,-118.145493,55.80,"unsure, heavily vegetated",1,KK,CA,B
P_Dam_8,1805.00,7/9/2016,36.000880,-118.144349,10.50,,1,KK,CA,B
P_Dam_9,1804.00,7/10/2016,35.999084,-118.143606,4.44,unsure,1,KK,CA,B
P_Dam_10,1799.00,7/11/2016,35.996927,-118.146909,23.10,,1,KK,CA,B
P_Dam_11,1797.00,7/12/2016,35.995390,-118.150183,62.50,,1,KK,CA,B
P_Dam_12,1796.00,7/13/2016,35.994877,-118.150734,17.30,unsure if it's a damn or fallen tree growth,1,KK,CA,B
P_Dam_13,1795.00,7/14/2016,35.994385,-118.150945,13.80,,1,KK,CA,B
P_Dam_14,1789.00,7/15/2016,35.991059,-118.150241,11.50,,1,KK,CA,B
P_Dam_15,1789.00,7/16/2016,35.990973,-118.150235,4.57,,1,KK,CA,B
P_Dam_16,1789.00,7/17/2016,35.990336,-118.150032,7.59,,1,KK,CA,B
P_Dam_17,1784.00,7/18/2016,35.986921,-118.146553,23.00,,1,KK,CA,B
P_Dam_18,1783.00,7/19/2016,35.986804,-118.146686,13.90,,1,KK,CA,B
P_Dam_19,1781.00,7/20/2016,35.985519,-118.149401,8.22,can't tell if dam or land mass,1,KK,CA,B
P_Dam_20,1773.00,7/21/2016,35.986226,-118.152684,7.31,,1,KK,CA,B
P_Dam_21,1750.00,7/22/2016,35.975980,-118.155806,9.19,,1,KK,CA,B
P_Dam_22,1741.00,7/23/2016,35.968285,-118.159005,17.70,,1,KK,CA,B
P_Dam_23,1743.00,7/24/2016,35.970465,-118.159955,12.30,,1,KK,CA,B
P_Dam_24,1741.00,7/25/2016,35.967682,-118.128905,6.68,formed pond,1,KK,CA,B
P_Dam_25,1731.00,7/26/2016,35.958516,-118.162364,23.70,,1,KK,CA,B
P_Dam_26,1730.00,7/27/2016,35.958043,-118.161876,13.50,,1,KK,CA,B
P_Dam_27,1730.00,7/28/2016,35.957119,-118.160880,8.43,,1,KK,CA,B
P_Dam_28,1730.00,7/2/2016,35.956560,-118.160455,15.30,,1,KK,CA,B
P_Dam_29,1730.00,7/3/2016,35.956107,-118.160338,10.30,,1,KK,CA,B
P_Dam_30,1729.00,7/4/2016,35.954499,-118.161958,6.88,,1,KK,CA,B
P_Dam_31,1728.00,7/5/2016,35.954250,-118.163462,12.40,,1,KK,CA,B
P_Dam_32,1729.00,7/6/2016,35.953720,-118.164076,9.99,,1,KK,CA,B
P_Dam_33,1727.00,7/7/2016,35.948743,-118.167835,33.20,,1,KK,CA,B
P_Dam_34,1726.00,7/8/2016,35.946378,-118.166464,28.40,,1,KK,CA,B
P_Dam_35,1726.00,7/9/2016,35.945946,-118.165861,9.11,,1,KK,CA,B
P_Dam_36,1725.00,7/10/2016,35.942903,-118.168321,27.30,,1,KK,CA,B
P_Dam_37,1734.00,7/11/2016,35.946164,-118.174366,5.36,,1,KK,CA,B
P_Dam_38,1734.00,7/12/2016,35.946070,-118.174004,6.26,,1,KK,CA,B
P_Dam_39,1733.00,7/13/2016,35.944882,-118.173713,6.84,unsure,1,KK,CA,B
